title,year,km,currency,price,location,link,ratio,brand,model
Peugeot 306 1.9 Srd,1998,390000,U$S,2196,La Calera,https://auto.mercadolibre.com.ar/MLA-919495201-peugeot-306-19-srd-1998-_JM#position=20&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.3329129886506936,Peugeot,306
Peugeot 408 1.6 Allure Pack Hdi 115cv,2020,20000,U$S,13005,Córdoba,https://auto.mercadolibre.com.ar/MLA-919345635-peugeot-408-16-allure-pack-hdi-115cv-2020-_JM#position=21&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,7.766243752402922,Peugeot,408
Nissan Versa 1.6 Advance Mt,2017,49100,U$S,6936,Córdoba,https://auto.mercadolibre.com.ar/MLA-919183766-nissan-versa-2017-16-advance-mt-_JM#position=22&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,5.92263981188498,Nissan,Versa
Ford Focus Iii 2.0 Sedan Se Plus At6,2016,65000,U$S,10289,Córdoba,https://auto.mercadolibre.com.ar/MLA-919021286-ford-focus-iii-20-sedan-se-plus-at6-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.014421675127283,Ford,Focus
Renault Logan 1.6 Authentique Plus 85cv,2014,138500,U$S,4624,Cruz del Eje,https://auto.mercadolibre.com.ar/MLA-918837471-logan-autentique-16-8v-2014-_JM#position=24&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.1447915755811775,Renault,Logan
Mercedes-benz Clase C 1.8 C200 Avantgarde B.efficiency At,2012,160000,U$S,12138,Tulumba,https://auto.mercadolibre.com.ar/MLA-926820039-mercedes-benz-clase-c-18-c200-avantgarde-befficiency-at-_JM#position=25&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.0360026363486572,Mercedes-benz,Clase
Toyota Corolla 1.8 Xli Mt 136cv,2012,160000,U$S,6358,Santa María,https://auto.mercadolibre.com.ar/MLA-922225310-toyota-corolla-2012-18-xli-mt-136cv-_JM#position=26&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.9778232148474362,Toyota,Corolla
Chevrolet Prisma 1.4 Ltz 98cv,2013,82000,U$S,5774,Córdoba,https://auto.mercadolibre.com.ar/MLA-926317127-chevrolet-prisma-14-ltz-98cv-2013-_JM#position=27&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,4.251607289193779,Chevrolet,Prisma
Citroën C4 Lounge 1.6 Exclusive Hdi 115cv Pack,2014,175500,U$S,7514,Los Naranjos - Córdoba,https://auto.mercadolibre.com.ar/MLA-922835387-citroen-c4-lounge-tdi-exclusive-_JM#position=28&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.5272535900696667,Citroën,C4
Chevrolet Corsa 1.8 Cd,2008,90000,U$S,4017,San Javier,https://auto.mercadolibre.com.ar/MLA-926801423-chevrolet-corsa-2008-18-cd-_JM#position=29&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,5.554172544463807,Chevrolet,Corsa
Chevrolet Astra 2.0 Gl,2001,300000,U$S,2023,Argüello - Córdoba,https://auto.mercadolibre.com.ar/MLA-921448448-chevrolet-astra-_JM#position=30&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.297083539298072,Chevrolet,Astra
Bmw Serie 5 3.0 530i Executive At,2004,128039,U$S,8670,Country Lomas de la Carolina - Córdoba,https://auto.mercadolibre.com.ar/MLA-921107982-bmw-530i-executive-_JM#position=31&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.8052458119175465,Bmw,Serie
Ford Focus 1.8 I Edge,2004,250000,U$S,2427,Córdoba,https://auto.mercadolibre.com.ar/MLA-927212154-ford-focus-18-i-edge-2004-_JM#position=32&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.3028430160692213,Ford,Focus
Toyota Corolla 1.8 Xei Mt Pack 140cv,2016,90000,U$S,10924,Córdoba,https://auto.mercadolibre.com.ar/MLA-922492305-toyota-corolla-18-xei-mt-pack-140cv-2016-_JM#position=33&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.0505309410472354,Toyota,Corolla
Renault Logan 1.6 Authentique 85cv,2016,100000,U$S,5144,Villa Allende,https://auto.mercadolibre.com.ar/MLA-918731106-renault-logan-16-authentique-85cv-2016-_JM#position=34&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.9191290824261276,Renault,Logan
Chevrolet Cruze 1.8 Ltz Mt 4 P,2012,105700,U$S,6473,Córdoba,https://auto.mercadolibre.com.ar/MLA-923380412-chevrolet-cruze-18-ltz-mt-4-p-2012-_JM#position=35&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.940677387667074,Chevrolet,Cruze
Bmw Serie 3 2.0 328i Sedán Sport 245cv,2014,89000,U$S,22000,Córdoba,https://auto.mercadolibre.com.ar/MLA-920001502-bmw-serie-3-20-328i-sedan-sport-245cv-2014-_JM#position=36&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.0286006128702758,Bmw,Serie
Peugeot 408 1.6 Feline Hdi 115cv,2012,182000,U$S,5780,Río Tercero - Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-919572096-peugeot-408-16-feline-hdi-115cv-_JM#position=37&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.9126202517205977,Peugeot,408
Chevrolet Corsa 1.4 Classic Gls,2009,192000,U$S,3005,San Vicente - Córdoba,https://auto.mercadolibre.com.ar/MLA-927535218-chevrolet-corsa-2009-_JM#position=38&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.4820438158624514,Chevrolet,Corsa
Peugeot 408 1.6 Allure Plus Nav Hdi 115cv,2012,240000,U$S,5780,Villa Allende - Colón,https://auto.mercadolibre.com.ar/MLA-927232093-peugeot-408-16-allure-hdi-2012-_JM#position=39&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.45040369088812,Peugeot,408
Renault Symbol 1.6 Authentique Pack Ii Abs 105cv,2014,90000,U$S,3757,Río Segundo,https://auto.mercadolibre.com.ar/MLA-927183746-renault-symbol-16-authentique-pack-ii-abs-105cv-2014-_JM#position=40&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,5.956289001271701,Renault,Symbol
Peugeot 408 1.6 Allure Plus Hdi 115cv,2013,105000,U$S,7514,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-926932021-peugeot-408-16-allure-plus-hdi-115cv-2013-_JM#position=41&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.5514278109433817,Peugeot,408
Ford Focus 1.8 I Ambiente,2003,270000,U$S,3034,Alta Gracia,https://auto.mercadolibre.com.ar/MLA-926821705-ford-focus-18-i-ambiente-2003-_JM#position=42&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.4451280548841523,Ford,Focus
Toyota Corolla 1.8 Xei At 136cv,2012,140000,U$S,7225,SMATA - Córdoba,https://auto.mercadolibre.com.ar/MLA-926357888-toyota-corolla-xei-18-at-mod2012-_JM#position=43&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.9891250617894214,Toyota,Corolla
Audi A4 2.0 T Fsi 211cv Multitronic,2011,95000,U$S,10693,Córdoba,https://auto.mercadolibre.com.ar/MLA-925719817-audi-a4-20-t-fsi-211cv-multitronic-2011-_JM#position=44&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.9796522072974447,Audi,A4
Chevrolet Prisma 1.4 Ltz 98cv,2015,73300,U$S,6820,Colón,https://auto.mercadolibre.com.ar/MLA-925708983-chevrolet-prisma-14-ltz-98cv-2015-_JM#position=45&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,4.030757782463104,Chevrolet,Prisma
Peugeot 207 1.6 Sedan Feline 106cv,2013,100000,U$S,4971,Cerro de las Rosas - Córdoba,https://auto.mercadolibre.com.ar/MLA-925671508-peugeot-207-16-feline-sedan-modelo-2013-_JM#position=46&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,4.049487024743512,Peugeot,207
Honda Civic 2.0 Ex 2017,2018,60000,U$S,20000,Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-925359124-honda-civic-20-ex-2017-2018-_JM#position=47&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.6816666666666666,Honda,Civic
Citroën C4 Lounge 2.0 Tendance Pack,2015,83000,U$S,8381,Teniente Benjamín Matienzo - Córdoba,https://auto.mercadolibre.com.ar/MLA-925067431-citron-c4-lounge-tendence-pack-gnc-_JM#position=48&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.896683979684398,Citroën,C4
Chevrolet Vectra 2.4 Cd,2008,152000,U$S,4913,Córdoba,https://auto.mercadolibre.com.ar/MLA-924394264-chevrolet-vectra-2008-24-cd-_JM#position=1&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.688891983673819,Chevrolet,Vectra
Fiat Siena 1.4 Fire Da,2012,115000,U$S,4046,Córdoba,https://auto.mercadolibre.com.ar/MLA-924390033-fiat-siena-14-fire-da-2012-_JM#position=2&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,4.324184916933525,Fiat,Siena
Ford Focus 1.6 Ambiente Gnc,2006,200000,U$S,4508,Colón,https://auto.mercadolibre.com.ar/MLA-924384594-ford-focus-16-ambiente-gnc-2006-_JM#position=3&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.224933451641526,Ford,Focus
Volkswagen Bora 1.8 Highline T 180cv,2010,155000,U$S,6069,Jardín - Córdoba,https://auto.mercadolibre.com.ar/MLA-924299089-volkswagen-bora-18-turbo-_JM#position=4&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.136718064835042,Volkswagen,Bora
Nissan Versa Pure Drive,2015,102000,U$S,6820,Centro - Villa General Belgrano,https://auto.mercadolibre.com.ar/MLA-923736270-nissan-versa-pure-drive-_JM#position=5&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.896613190730838,Nissan,Versa
Fiat Cronos 1.8 16v Precision Pack Premium,2021,999,U$S,10346,Alta Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-923366973-fiat-cronos-precision-pack-premium-_JM#position=6&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,195.53673139600068,Fiat,Cronos
Bmw Serie 3 2.0 320i Sedan Executive,2011,120000,U$S,12716,Córdoba,https://auto.mercadolibre.com.ar/MLA-923096927-bmw-serie-3-20-320i-sedan-executive-2011-_JM#position=7&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.3178934675474467,Bmw,Serie
Volkswagen Vento 2.5 Luxury 170cv,2015,88000,U$S,10693,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-922718605-volkswagen-vento-25-luxury-170cv-2015-_JM#position=8&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.1413754112716052,Volkswagen,Vento
Volkswagen Vento 2.5 Luxury Wood Tiptronc 170cv,2008,210000,U$S,5375,Unión,https://auto.mercadolibre.com.ar/MLA-922615396-volkswagen-vento-25-luxury-wood-tiptronc-170cv-2008-_JM#position=9&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.7789590254706533,Volkswagen,Vento
Volkswagen Bora 1.9 Trendline I 100cv,2014,1111,U$S,46,Córdoba,https://auto.mercadolibre.com.ar/MLA-922546412-volkswagen-bora-19-trendline-i-100cv-2014-_JM#position=10&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,39408.288654952456,Volkswagen,Bora
Citroën C-elysée 1.6 Shine Vti 115,2018,57000,U$S,7630,Centro - Villa María,https://auto.mercadolibre.com.ar/MLA-922520644-citroen-c-elysee-115-vti-live-_JM#position=11&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,4.640040468142834,Citroën,C-elysée
Fiat Linea 1.9 Essence,2010,135000,U$S,3179,Consolata - San Francisco,https://auto.mercadolibre.com.ar/MLA-922227874-fiat-linea-_JM#position=12&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,4.683513334032366,Fiat,Linea
Ford Focus 2.0 Sedan Ghia At,2008,175000,U$S,4104,Río Primero,https://auto.mercadolibre.com.ar/MLA-922123844-ford-focus-2008-20-gnc-_JM#position=13&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.7958785853522694,Ford,Focus
Ford Focus 1.6 Ambiente,2007,187000,U$S,3583,San Francisco,https://auto.mercadolibre.com.ar/MLA-922098434-ford-focus-16-ambiente-2007-_JM#position=14&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.9954285014947293,Ford,Focus
Mercedes-benz Clase E 3.5 E350 Avantgarde Sport B.eff At,2013,47000,U$S,35000,Córdoba,https://auto.mercadolibre.com.ar/MLA-921553639-mercedes-benz-clase-e-35-e350-avantgarde-sport-beff-at-_JM#position=15&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.22370820668693,Mercedes-benz,Clase
Volkswagen Gol Trend 1.6,2011,211000,U$S,3757,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-921137142-vendo-gol-trend-2011-gnc-5ta-generacion--_JM#position=16&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.5368127993622016,Volkswagen,Gol
Fiat Linea 1.8 Essence 130cv,2012,111111,U$S,4971,Calamuchita,https://auto.mercadolibre.com.ar/MLA-920997910-fiat-linea-18-essence-130cv-2012-_JM#position=17&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.6427314640953745,Fiat,Linea
Toyota Corolla 1.8 Xli Mt 136cv,2013,228000,U$S,6069,La Estanzuela - La Calera,https://auto.mercadolibre.com.ar/MLA-920996052-toyota-corolla-xli-2013-_JM#position=18&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.454761471151928,Toyota,Corolla
Honda Civic 1.8 Exs At,2011,166000,U$S,6358,Villa Allende,https://auto.mercadolibre.com.ar/MLA-920344333-honda-civic-exs-automatico-_JM#position=19&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.9053881458517303,Honda,Civic
Honda Civic 1.8 Exs At,2006,200000,U$S,5144,Córdoba,https://auto.mercadolibre.com.ar/MLA-920037265-honda-civic-18-exs-at-2006-_JM#position=20&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.9498444790046654,Honda,Civic
Toyota Corolla 1.8 Xei Cvt Pack 140cv,2017,92000,U$S,12716,Córdoba,https://auto.mercadolibre.com.ar/MLA-919896258-toyota-corolla-18-xei-cvt-pack-140cv-2017-_JM#position=21&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.7241202456337104,Toyota,Corolla
Toyota Corolla 1.8 Xei,2005,220000,U$S,3757,Arroyito,https://auto.mercadolibre.com.ar/MLA-919394818-toyota-corolla-18-xei-2005-_JM#position=22&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.425774917124398,Toyota,Corolla
Fiat Duna 1.7 Sd,2000,300000,U$S,1129,Córdoba,https://auto.mercadolibre.com.ar/MLA-919331916-fiat-duna-17-sd-2000-_JM#position=23&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,5.90493061706525,Fiat,Duna
Chevrolet Cobalt Ltz Sedán 4 Puertas,2018,16000,U$S,9248,General Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-918998023-chevrolet-cobalt-18-n-ltz-_JM#position=24&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,13.638083910034602,Chevrolet,Cobalt
Fiat Cronos 1.8 16v Precision Pack Premium,2019,7000,U$S,10404,Córdoba,https://auto.mercadolibre.com.ar/MLA-925179510-fiat-cronos-18-16v-precision-pack-premium-2019-_JM#position=25&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,27.722853847421323,Fiat,Cronos
Volkswagen Bora 1.8 Highline T Tiptronic Cuero,2011,80500,U$S,7514,Córdoba,https://auto.mercadolibre.com.ar/MLA-921610606-volkswagen-bora-18-highline-t-tiptronic-cuero-2011-_JM#position=26&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.3246428612759287,Volkswagen,Bora
Peugeot 408 1.6 Allure Plus Hdi 115cv,2011,170000,U$S,4913,Córdoba,https://auto.mercadolibre.com.ar/MLA-920989614-peugeot-408-16-allure-plus-hdi-115cv-2011-_JM#position=27&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.407777684654159,Peugeot,408
Volkswagen Passat 2.0 Advance Tsi 211cv Dsg,2011,153000,U$S,10346,Jardines del Jockey - Córdoba,https://auto.mercadolibre.com.ar/MLA-921427772-passat-2011-tsi-dsg-km-155000-impecable-_JM#position=28&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.2704224675887494,Volkswagen,Passat
Honda Civic 1.8 Lxs Mt,2009,157000,U$S,5491,General Pueyrredón - Córdoba,https://auto.mercadolibre.com.ar/MLA-921565363-honda-civic-2009-lxs-mt-_JM#position=29&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.3303912482150873,Honda,Civic
Ford Fiesta Kinetic Design 1.6 Sedan S Plus 120cv,2017,40000,U$S,7225,Córdoba,https://auto.mercadolibre.com.ar/MLA-927337245-ford-fiesta-kinetic-design-16-sedan-s-plus-120cv-2017-_JM#position=30&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,6.97923875432526,Ford,Fiesta
Toyota Corolla Td 2.0,2007,198000,U$S,4219,Centro - Villa María,https://auto.mercadolibre.com.ar/MLA-580023309-toyota-corolla-2007-_JM#position=31&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.4025512292874227,Toyota,Corolla
Renault Fluence 1.6 Confort 110cv,2012,124000,U$S,5491,San Francisco,https://auto.mercadolibre.com.ar/MLA-927254615-renault-fluence-16-confort-110cv-2012-_JM#position=32&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.9549820527431985,Renault,Fluence
Chevrolet Prisma 1.4 Ltz 98cv,2014,91000,U$S,6069,Despeñaderos - Santa María,https://auto.mercadolibre.com.ar/MLA-926860009-chevrolet-prisma-ltz-2014-_JM#position=33&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.646707551799,Chevrolet,Prisma
Honda Civic 1.8 Lxs At 140cv,2013,99000,U$S,8092,Córdoba,https://auto.mercadolibre.com.ar/MLA-926521248-honda-civic-18-lxs-at-140cv-2013-_JM#position=34&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.5127698138078762,Honda,Civic
Chevrolet Classic Gls 4pl,2009,102417,U$S,2601,Maipú Segunda Sección - Córdoba,https://auto.mercadolibre.com.ar/MLA-925997870-chevrolet-corsa-classic-_JM#position=35&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,7.541670158302285,Chevrolet,Classic
Chevrolet Corsa 1.6 Classic,2009,230000,U$S,2601,Marcos Juárez,https://auto.mercadolibre.com.ar/MLA-925885622-chevrolet-corsa-16-classic-2009-_JM#position=36&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.3582401417515007,Chevrolet,Corsa
Ford Fiesta Kinetic Design 1.6 Sedan Se 120cv,2014,87000,U$S,6820,General Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-925813874-ford-fiesta-sedan-5-puertas-16l-se-_JM#position=37&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.3943438837765867,Ford,Fiesta
Ford Focus 1.6 Ambiente,2005,217000,U$S,2398,Centro - Villa María,https://auto.mercadolibre.com.ar/MLA-925546627-ford-focus-2005-16-_JM#position=38&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.853057271228328,Ford,Focus
Toyota Corolla 1.8 Se-g At,2010,197000,U$S,5664,Córdoba,https://auto.mercadolibre.com.ar/MLA-924402488-toyota-corolla-2010-18-se-g-at-_JM#position=39&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.8013851845478792,Toyota,Corolla
Renault Logan 1.6 16v Life,2020,500,U$S,9248,Córdoba,https://auto.mercadolibre.com.ar/MLA-923836841-renault-logan-2020-16-16v-life-_JM#position=40&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,436.8512110726644,Renault,Logan
Volkswagen Vento 2.0 T Fsi Elegance,2007,111111,U$S,5780,Córdoba,https://auto.mercadolibre.com.ar/MLA-923581775-volkswagen-vento-20-t-fsi-elegance-2007-_JM#position=41&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.1250896302799416,Volkswagen,Vento
Fiat Siena 1.4 Fire Elx Active Rstii,2009,350000,U$S,2601,Córdoba,https://auto.mercadolibre.com.ar/MLA-923540236-fiat-siena-14elx-_JM#position=42&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.2068435217224143,Fiat,Siena
Mazda 323 1.6 Glx,1994,230000,U$S,1098,Córdoba,https://auto.mercadolibre.com.ar/MLA-923253645-mazda-323glx-16-16v1994-_JM#position=43&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,7.895778886513027,Mazda,323
Citroën C4 Lounge 1.6 Tendence Hdi 115cv,2015,150000,U$S,8092,San Pablo - Córdoba,https://auto.mercadolibre.com.ar/MLA-922224898-citroen-c4-lounge-modelo-2015-_JM#position=44&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,1.660075795023892,Citroën,C4
Peugeot 408 2.0 Allure Nav 143cv,2013,125000,U$S,5780,Punilla,https://auto.mercadolibre.com.ar/MLA-920755070-peugeot-408-20-allure-nav-143cv-2013-_JM#position=45&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,2.786159169550173,Peugeot,408
Peugeot 408 2.0 Allure 143cv,2013,78000,U$S,5722,Villa María,https://auto.mercadolibre.com.ar/MLA-920028366-peugeot-408-20-allure-143cv-2013-_JM#position=46&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,4.510257306482403,Peugeot,408
Fiat Siena 1.4 Attractive C/alarma Rstii,2012,108000,U$S,4277,Río Segundo,https://auto.mercadolibre.com.ar/MLA-919994221-fiat-siena-14-attractive-calarma-rstii-2012-_JM#position=47&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,4.355770313217122,Fiat,Siena
Volkswagen Voyage 1.6 Comfortline 101cv,2012,150000,U$S,4335,Córdoba,https://auto.mercadolibre.com.ar/MLA-919104439-volkswagen-voyage-16-comfortline-101cv-2012-con-gnc-_JM#position=48&search_layout=grid&type=item&tracking_id=319d31f8-91e6-41c5-9bea-d13d5abe34fb,3.0941945405613223,Volkswagen,Voyage
